left_fsr_reading_mv,right_fsr_reading_mv,hip_distance,label
-0.43662265841363807,-1.21434971259418,-0.19838980240907847,2
-0.15042998093946627,-2.802200308476312,0.03690973068075863,2
0.2106886764742956,-1.8039469493597158,0.5075087968604328,2
0.5447848493196807,-0.40196103563122887,0.9781078630401071,2
0.3900197104280685,-0.1865549470425676,0.9781078630401071,2
0.4612608061083345,-0.6087508806763438,0.5075087968604328,2
0.4219553740088774,-0.16562978415109764,0.27220926377059573,2
0.44529297431793,-0.6136744484155131,-0.19838980240907847,2
0.42072707925576935,-0.3871903324137207,0.03690973068075863,2
0.43546661629306577,0.05469987217673306,0.5075087968604328,2
0.407215836971581,0.10516644150321942,0.5075087968604328,2
0.4526627428365782,0.24794990593913205,0.5075087968604328,2
0.39493288944050065,-0.40073014369643656,0.5075087968604328,2
0.407215836971581,-0.4881234710666934,0.74280832995027,2
0.46494569036765854,-0.02776988745435441,0.5075087968604328,2
0.20454720270875543,-0.13978105352045828,0.74280832995027,2
0.16155688634997425,-0.16686067608588998,0.9781078630401071,2
0.3507142783286114,-0.04746415841103201,0.74280832995027,2
0.444064679564822,-0.08931448419397192,0.27220926377059573,2
0.4416080900586059,-0.43765690174020705,0.03690973068075863,2
0.46248910086144246,-0.4524276049577152,-0.4336893354989156,2
0.48337011166427907,-0.2308670566950922,-0.4336893354989156,2
0.2438526348082125,-0.04130969873707026,-0.19838980240907847,2
0.31509373048847844,0.27256774463497907,0.03690973068075863,2
0.45757592184901036,0.055930764111525415,0.03690973068075863,2
0.5349584912948164,-0.34780179050036547,0.03690973068075863,2
0.4747720483925228,-0.6432158548505296,0.03690973068075863,2
0.5214472490106281,-0.23209794862988456,0.03690973068075863,2
0.4182704897495533,-0.03638613099790086,0.03690973068075863,2
0.371595289131448,0.023927573806924306,0.27220926377059573,2
0.3998460684529328,0.18148174146034515,0.5075087968604328,2
0.4661739851207666,0.06823968345944892,0.27220926377059573,2
0.48582670117049515,0.06577789958986421,0.03690973068075863,2
0.407215836971581,0.007925978654623751,-0.4336893354989156,2
0.4895115854298192,0.13224606406865114,-0.6689888685887527,2
0.47231545888630677,0.08670306248133416,-0.4336893354989156,2
0.4047592474653649,0.10762822537280413,-0.19838980240907847,2
0.4588042166021184,0.13716963180782052,-0.19838980240907847,2
0.5460131440727888,-0.2284052728255075,-0.4336893354989156,2
0.4784569326518469,-0.8795471063306608,-0.4336893354989156,2
0.5116208909857638,-0.38965211628330537,-0.4336893354989156,2
0.5644375653694093,0.04731452056797896,-0.4336893354989156,2
0.43915150055238983,0.17901995759076045,0.03690973068075863,2
0.4379232057992818,0.29226201559165665,0.5075087968604328,2
0.48337011166427907,0.3858098026358753,0.5075087968604328,2
0.47231545888630677,0.11255179311197352,0.5075087968604328,2
0.4330100267868497,0.21348493176494623,0.03690973068075863,2
0.46003251135522644,0.14578587535136697,-0.19838980240907847,2
0.48582670117049515,0.2787222043089408,-0.4336893354989156,2
0.3900197104280685,0.14332409148178227,0.03690973068075863,2
0.39124800518117653,0.07931771087258006,0.5075087968604328,2
0.4477495638241461,0.11501357698155823,0.5075087968604328,2
0.4502061533303621,-0.12377945836815772,0.27220926377059573,2
0.47108716413319873,-0.5065868500885786,0.03690973068075863,2
0.5017945329608996,-0.1471664051292124,0.03690973068075863,2
