time_stamp,left_fsr_reading_mv,right_fsr_reading_mv,hip_distance,left_vibration_trigger,right_vibration_trigger,hip_vibration_trigger,Name,Activity
944013315,3622.0,3244.0,18.0,0,0,0,Nick_Stankus,Walking
944013316,3647.0,3376.0,20.0,0,0,0,Nick_Stankus,Walking
944013317,3656.0,3381.0,21.0,0,0,0,Nick_Stankus,Walking
944013317,3651.0,3435.0,21.0,0,0,0,Nick_Stankus,Walking
944013318,3640.0,3438.0,18.0,0,0,0,Nick_Stankus,Walking
944013318,3655.0,3481.0,19.0,0,0,0,Nick_Stankus,Walking
944013318,3677.0,3447.0,20.0,0,0,0,Nick_Stankus,Walking
944013318,3678.0,3375.0,19.0,0,0,0,Nick_Stankus,Walking
944013318,3656.0,3415.0,19.0,1,0,0,Nick_Stankus,Walking
944013319,3672.0,3456.0,19.0,1,0,0,Nick_Stankus,Walking
944013319,3498.0,3458.0,17.0,1,0,0,Nick_Stankus,Walking
944013320,3117.0,3159.0,21.0,0,0,0,Nick_Stankus,Walking
944013330,3246.0,2818.0,19.0,0,0,0,Nick_Stankus,Walking
944013330,3231.0,2758.0,17.0,0,0,0,Nick_Stankus,Walking
944013331,3223.0,3179.0,16.0,0,0,0,Nick_Stankus,Walking
944013331,2834.0,3222.0,12.0,0,0,0,Nick_Stankus,Walking
944013331,2287.0,3004.0,11.0,0,0,0,Nick_Stankus,Walking
944013331,2876.0,3050.0,12.0,0,0,0,Nick_Stankus,Walking
944013332,3116.0,3166.0,11.0,0,0,0,Nick_Stankus,Walking
944013332,2905.0,2854.0,12.0,0,0,0,Nick_Stankus,Walking
944013332,2457.0,2771.0,10.0,0,0,0,Nick_Stankus,Walking
944013332,2763.0,3122.0,8.0,0,0,0,Nick_Stankus,Walking
944013332,1747.0,3089.0,8.0,0,0,0,Nick_Stankus,Walking
944013333,1968.0,2912.0,10.0,0,0,0,Nick_Stankus,Walking
944013333,2928.0,3079.0,10.0,0,0,0,Nick_Stankus,Walking
944013333,3062.0,2916.0,9.0,0,0,0,Nick_Stankus,Walking
944013333,2687.0,2761.0,11.0,0,0,0,Nick_Stankus,Walking
944013334,2761.0,3102.0,12.0,0,0,0,Nick_Stankus,Walking
944013334,2444.0,2853.0,13.0,0,0,0,Nick_Stankus,Walking
944013334,2474.0,2611.0,14.0,0,0,0,Nick_Stankus,Walking
944013334,3081.0,3040.0,13.0,0,0,0,Nick_Stankus,Walking
944013335,2441.0,2195.0,14.0,0,0,0,Nick_Stankus,Walking
944013335,2437.0,2699.0,13.0,0,0,0,Nick_Stankus,Walking
944013335,2958.0,2902.0,13.0,0,0,0,Nick_Stankus,Walking
944013335,2553.0,1510.0,14.0,0,0,0,Nick_Stankus,Walking
944013336,2692.0,2023.0,14.0,0,0,0,Nick_Stankus,Walking
944013336,3148.0,2468.0,14.0,0,0,0,Nick_Stankus,Walking
944013336,2825.0,1204.0,16.0,0,0,0,Nick_Stankus,Walking
944013336,3091.0,2668.0,16.0,0,0,0,Nick_Stankus,Walking
944013337,3224.0,3247.0,15.0,0,0,0,Nick_Stankus,Walking
944013337,3176.0,2938.0,15.0,0,0,0,Nick_Stankus,Walking
944013337,3228.0,2889.0,15.0,0,0,0,Nick_Stankus,Walking
944013337,3309.0,2308.0,16.0,0,0,0,Nick_Stankus,Walking
944013338,3095.0,2026.0,17.0,0,0,0,Nick_Stankus,Walking
944013338,3216.0,2978.0,16.0,0,0,0,Nick_Stankus,Walking
944013338,3060.0,3146.0,15.0,0,0,0,Nick_Stankus,Walking
944013338,2654.0,2787.0,15.0,0,0,0,Nick_Stankus,Walking
944013339,3065.0,3075.0,15.0,0,0,0,Nick_Stankus,Walking
944013339,3247.0,3098.0,15.0,0,0,0,Nick_Stankus,Walking
944013339,3127.0,2772.0,17.0,0,0,0,Nick_Stankus,Walking
944013339,3195.0,3202.0,18.0,0,0,0,Nick_Stankus,Walking
944013340,3166.0,3301.0,18.0,0,0,0,Nick_Stankus,Walking
944013340,3100.0,3052.0,17.0,0,0,0,Nick_Stankus,Walking
944013340,3276.0,3006.0,15.0,0,0,0,Nick_Stankus,Walking
944013340,3284.0,2657.0,16.0,0,0,0,Nick_Stankus,Walking
944013341,3248.0,2761.0,17.0,0,0,0,Nick_Stankus,Walking
944013341,3306.0,3122.0,17.0,0,0,0,Nick_Stankus,Walking
944013341,3235.0,3252.0,15.0,0,0,0,Nick_Stankus,Walking
944013341,3251.0,2892.0,15.0,0,0,0,Nick_Stankus,Walking
944013342,3267.0,2663.0,15.0,0,0,0,Nick_Stankus,Walking
944013342,3298.0,2324.0,16.0,0,0,0,Nick_Stankus,Walking
944013342,3257.0,2285.0,17.0,0,0,0,Nick_Stankus,Walking
944013343,3313.0,3081.0,16.0,0,0,0,Nick_Stankus,Walking
944013343,3178.0,2972.0,17.0,0,0,0,Nick_Stankus,Walking
944013343,3241.0,2865.0,17.0,0,0,0,Nick_Stankus,Walking
944013343,3306.0,2955.0,18.0,0,0,0,Nick_Stankus,Walking
944013344,3171.0,2000.0,18.0,0,0,0,Nick_Stankus,Walking
944013344,3259.0,2938.0,18.0,0,0,0,Nick_Stankus,Walking
944013344,3077.0,2814.0,17.0,0,0,0,Nick_Stankus,Walking
944013345,3161.0,2596.0,17.0,0,0,0,Nick_Stankus,Walking
944013345,3175.0,2808.0,17.0,0,0,0,Nick_Stankus,Walking
944013345,3150.0,2351.0,17.0,0,0,0,Nick_Stankus,Walking
944013345,3138.0,2101.0,18.0,0,0,0,Nick_Stankus,Walking
944013346,3186.0,2769.0,16.0,0,0,0,Nick_Stankus,Walking
944013346,3037.0,1949.0,17.0,0,0,0,Nick_Stankus,Walking
944013346,3190.0,2586.0,17.0,0,0,0,Nick_Stankus,Walking
944013346,3253.0,2368.0,17.0,0,0,0,Nick_Stankus,Walking
944013346,3228.0,2520.0,21.0,0,0,0,Nick_Stankus,Walking
944013347,3258.0,3036.0,22.0,0,0,0,Nick_Stankus,Walking
944013347,3217.0,3249.0,20.0,0,0,0,Nick_Stankus,Walking
944013347,3086.0,2957.0,19.0,0,0,0,Nick_Stankus,Walking
944013348,3167.0,2735.0,19.0,0,0,0,Nick_Stankus,Walking
944013349,3082.0,3012.0,19.0,0,0,0,Nick_Stankus,Walking
944013349,3232.0,3168.0,19.0,0,0,0,Nick_Stankus,Walking
944013349,3378.0,3167.0,19.0,0,0,0,Nick_Stankus,Walking
944013349,3274.0,2838.0,19.0,0,0,0,Nick_Stankus,Walking
944013350,3217.0,3064.0,19.0,0,0,0,Nick_Stankus,Walking
944013352,3270.0,3292.0,22.0,0,0,0,Nick_Stankus,Walking
944013354,3153.0,3106.0,20.0,0,0,0,Nick_Stankus,Walking
944013355,3284.0,3160.0,19.0,0,0,0,Nick_Stankus,Walking
944013356,3274.0,3157.0,18.0,0,0,0,Nick_Stankus,Walking
944013360,3206.0,3068.0,17.0,0,0,0,Nick_Stankus,Walking
944013360,2981.0,3103.0,16.0,0,0,0,Nick_Stankus,Walking
944013360,1915.0,3130.0,16.0,0,0,0,Nick_Stankus,Walking
944013361,194.0,2582.0,16.0,0,0,0,Nick_Stankus,Walking
944013361,2512.0,2680.0,17.0,0,0,0,Nick_Stankus,Walking
944013361,3146.0,3040.0,18.0,0,0,0,Nick_Stankus,Walking
944013367,2376.0,2730.0,18.0,0,0,0,Nick_Stankus,Walking
